time,episode,wins,winratetime
12:57:33,1367,1298,0.9488304093567251
12:57:33,1368,1299,0.9488677867056245
12:57:34,1369,1300,0.948905109489051
12:57:34,1370,1301,0.9489423778264041
12:57:35,1371,1302,0.9489795918367347
12:57:35,1372,1303,0.9490167516387472
12:57:35,1373,1304,0.9490538573508006
12:57:36,1374,1305,0.9490909090909091
12:57:37,1375,1306,0.9491279069767442
12:57:37,1376,1306,0.9484386347131445
12:57:38,1377,1307,0.9484760522496372
12:57:38,1378,1308,0.9485134155184917
12:57:39,1379,1309,0.9485507246376812
12:57:39,1380,1310,0.9485879797248371
12:57:39,1381,1311,0.9486251808972503
12:57:40,1382,1312,0.9486623282718727
12:57:40,1383,1313,0.9486994219653179
12:57:41,1384,1314,0.9487364620938629
12:57:41,1385,1315,0.9487734487734488
12:57:41,1386,1316,0.9488103821196827
12:57:42,1387,1317,0.9488472622478387
12:57:42,1388,1318,0.9488840892728582
12:57:43,1389,1319,0.9489208633093525
12:57:44,1390,1320,0.9489575844716032
12:57:44,1391,1321,0.9489942528735632
12:57:44,1392,1322,0.9490308686288585
12:57:45,1393,1323,0.9490674318507891
12:57:45,1394,1324,0.9491039426523298
12:57:46,1395,1325,0.9491404011461319
12:57:46,1396,1326,0.9491768074445239
12:57:46,1397,1327,0.9492131616595136
12:57:46,1398,1328,0.9492494639027877
12:57:47,1399,1329,0.9492857142857143
12:57:47,1400,1330,0.9493219129193433
12:57:48,1401,1331,0.949358059914408
12:57:49,1402,1332,0.9493941553813258
12:57:49,1403,1333,0.9494301994301995
12:57:50,1404,1334,0.9494661921708185
12:57:50,1405,1335,0.94950213371266
12:57:50,1406,1336,0.9495380241648899
12:57:51,1407,1337,0.9495738636363636
12:57:51,1408,1338,0.9496096522356281
12:57:52,1409,1339,0.949645390070922
12:57:52,1410,1340,0.9496810772501771
12:57:53,1411,1341,0.9497167138810199
12:57:53,1412,1342,0.9497523000707714
12:57:54,1413,1343,0.9497878359264498
12:57:54,1414,1344,0.9498233215547703
12:57:54,1415,1345,0.9498587570621468
12:57:55,1416,1346,0.9498941425546931
12:57:55,1417,1347,0.9499294781382228
12:57:56,1418,1348,0.9499647639182522
12:57:56,1419,1349,0.95
12:57:57,1420,1350,0.9500351864883885
12:57:57,1421,1351,0.950070323488045
12:57:58,1422,1352,0.9501054111033029
12:57:58,1423,1352,0.949438202247191
12:57:59,1424,1353,0.9494736842105264
12:57:59,1425,1354,0.9495091164095372
12:57:59,1426,1355,0.9495444989488437
12:58:00,1427,1356,0.9495798319327731
12:58:00,1428,1357,0.9496151154653604
12:58:01,1429,1358,0.9496503496503497
12:58:01,1430,1359,0.949685534591195
12:58:02,1431,1360,0.9497206703910615
12:58:02,1432,1361,0.9497557571528262
12:58:03,1433,1362,0.9497907949790795
12:58:03,1434,1363,0.9498257839721255
12:58:04,1435,1364,0.9498607242339833
12:58:04,1436,1364,0.9491997216423104
12:58:05,1437,1365,0.9492350486787204
12:58:05,1438,1366,0.9492703266157053
12:58:05,1439,1367,0.9493055555555555
12:58:06,1440,1368,0.9493407356002775
12:58:06,1441,1369,0.949375866851595
12:58:06,1442,1370,0.9494109494109494
12:58:07,1443,1371,0.9494459833795014
12:58:08,1444,1372,0.9494809688581315
12:58:08,1445,1373,0.9495159059474412
12:58:08,1446,1373,0.9488597097442986
12:58:09,1447,1374,0.9488950276243094
12:58:09,1448,1375,0.9489302967563837
12:58:10,1449,1376,0.9489655172413793
12:58:10,1450,1377,0.9490006891798759
12:58:11,1451,1378,0.9490358126721763
12:58:11,1452,1379,0.949070887818307
12:58:12,1453,1380,0.9491059147180193
12:58:12,1454,1381,0.9491408934707903
12:58:12,1455,1382,0.9491758241758241
12:58:12,1456,1383,0.9492107069320521
12:58:13,1457,1384,0.9492455418381345
12:58:14,1458,1385,0.9492803289924606
12:58:14,1459,1386,0.9493150684931507
12:58:14,1460,1387,0.9493497604380561
12:58:15,1461,1388,0.9493844049247606
12:58:15,1462,1389,0.949419002050581
12:58:16,1463,1390,0.9494535519125683
12:58:16,1464,1391,0.9494880546075085
12:58:17,1465,1392,0.9495225102319236
12:58:17,1466,1393,0.9495569188820723
12:58:17,1467,1394,0.9495912806539509
12:58:18,1468,1395,0.9496255956432947
12:58:19,1469,1396,0.9496598639455782
12:58:19,1470,1396,0.9490142760027193
12:58:20,1471,1397,0.9490489130434783
12:58:20,1472,1398,0.9490835030549898
12:58:20,1473,1399,0.9491180461329715
12:58:21,1474,1400,0.9491525423728814
12:58:21,1475,1401,0.9491869918699187
12:58:22,1476,1402,0.949221394719025
12:58:22,1477,1403,0.949255751014885
12:58:23,1478,1404,0.949290060851927
12:58:23,1479,1405,0.9493243243243243
12:58:24,1480,1406,0.949358541525996
12:58:24,1481,1407,0.9493927125506073
12:58:24,1482,1408,0.9494268374915711
12:58:25,1483,1409,0.9494609164420486
12:58:25,1484,1410,0.9494949494949495
12:58:26,1485,1411,0.949528936742934
12:58:26,1486,1412,0.9495628782784129
12:58:26,1487,1413,0.9495967741935484
12:58:27,1488,1414,0.9496306245802552
12:58:27,1489,1415,0.9496644295302014
12:58:28,1490,1416,0.9496981891348089
12:58:28,1491,1417,0.9497319034852547
12:58:28,1492,1418,0.9497655726724715
12:58:28,1493,1419,0.9497991967871486
12:58:29,1494,1420,0.9498327759197325
12:58:29,1495,1421,0.9498663101604278
12:58:30,1496,1422,0.9498997995991983
12:58:30,1497,1423,0.9499332443257676
12:58:30,1498,1424,0.9499666444296198
12:58:31,1499,1425,0.95
12:58:31,1500,1426,0.950033311125916
12:58:32,1501,1426,0.9494007989347537
12:58:32,1502,1427,0.9494344644045243
12:58:33,1503,1428,0.949468085106383
12:58:33,1504,1429,0.9495016611295681
12:58:33,1505,1430,0.949535192563081
12:58:34,1506,1431,0.9495686794956868
12:58:35,1507,1432,0.9496021220159151
12:58:35,1508,1433,0.949635520212061
12:58:35,1509,1434,0.9496688741721855
12:58:36,1510,1435,0.9497021839841164
12:58:36,1511,1436,0.9497354497354498
12:58:37,1512,1437,0.9497686715135493
12:58:37,1513,1437,0.9491413474240423
12:58:38,1514,1437,0.9485148514851485
12:58:38,1515,1438,0.9485488126649076
12:58:39,1516,1439,0.948582729070534
12:58:39,1517,1440,0.9486166007905138
12:58:40,1518,1441,0.9486504279131007
12:58:40,1519,1442,0.9486842105263158
12:58:41,1520,1443,0.9487179487179487
12:58:41,1521,1444,0.9487516425755584
12:58:41,1522,1445,0.9487852921864741
12:58:42,1523,1446,0.9488188976377953
12:58:42,1524,1447,0.9488524590163935
12:58:43,1525,1448,0.9488859764089121
12:58:43,1526,1448,0.9482645710543549
12:58:43,1527,1449,0.9482984293193717
12:58:44,1528,1450,0.9483322432962721
12:58:44,1529,1451,0.9483660130718954
12:58:45,1530,1452,0.9483997387328543
12:58:45,1531,1453,0.9484334203655352
12:58:46,1532,1454,0.9484670580560991
12:58:46,1533,1455,0.9485006518904824
12:58:47,1534,1456,0.9485342019543974
12:58:47,1535,1457,0.9485677083333334
12:58:47,1536,1458,0.9486011711125569
12:58:48,1537,1459,0.9486345903771132
12:58:48,1538,1460,0.9486679662118258
12:58:48,1539,1461,0.9487012987012987
12:58:49,1540,1462,0.9487345879299156
12:58:49,1541,1463,0.9487678339818417
12:58:50,1542,1464,0.948801036941024
12:58:50,1543,1465,0.9488341968911918
12:58:50,1544,1466,0.9488673139158577
12:58:51,1545,1467,0.9489003880983182
12:58:51,1546,1468,0.9489334195216548
12:58:52,1547,1469,0.9489664082687338
12:58:52,1548,1470,0.9489993544222078
12:58:52,1549,1470,0.9483870967741935
12:58:53,1550,1471,0.9484203739522888
12:58:53,1551,1472,0.9484536082474226
12:58:54,1552,1473,0.948486799742434
12:58:54,1553,1474,0.9485199485199485
12:58:54,1554,1475,0.9485530546623794
12:58:55,1555,1476,0.9485861182519281
12:58:55,1556,1477,0.9486191393705845
12:58:56,1557,1478,0.9486521181001284
12:58:57,1558,1478,0.9480436177036562
12:58:57,1559,1479,0.948076923076923
12:58:58,1560,1480,0.9481101857783472
12:58:58,1561,1481,0.9481434058898848
12:58:58,1562,1482,0.9481765834932822
12:58:59,1563,1483,0.9482097186700768
12:58:59,1564,1484,0.9482428115015974
12:59:00,1565,1485,0.9482758620689655
12:59:00,1566,1486,0.9483088704530951
12:59:01,1567,1487,0.9483418367346939
12:59:02,1568,1487,0.9477374123645634
12:59:02,1569,1488,0.9477707006369427
12:59:02,1570,1489,0.9478039465308721
12:59:02,1571,1490,0.9478371501272265
12:59:03,1572,1491,0.9478703115066751
12:59:03,1573,1492,0.9479034307496823
12:59:04,1574,1493,0.947936507936508
12:59:04,1575,1494,0.9479695431472082
12:59:05,1576,1495,0.948002536461636
12:59:05,1577,1496,0.9480354879594424
12:59:05,1578,1496,0.94743508549715
12:59:06,1579,1497,0.9474683544303798
12:59:07,1580,1498,0.9475015812776724
12:59:07,1581,1499,0.9475347661188369
12:59:08,1582,1500,0.9475679090334808
12:59:08,1583,1501,0.94760101010101
12:59:09,1584,1502,0.9476340694006309
12:59:10,1585,1503,0.9476670870113493
12:59:10,1586,1504,0.9477000630119723
12:59:10,1587,1505,0.9477329974811083
12:59:11,1588,1506,0.9477658904971681
12:59:11,1589,1507,0.9477987421383648
12:59:12,1590,1508,0.9478315524827152
12:59:12,1591,1509,0.9478643216080402
12:59:12,1592,1510,0.9478970495919649
12:59:13,1593,1511,0.9479297365119197
12:59:13,1594,1512,0.9479623824451411
12:59:14,1595,1513,0.9479949874686717
12:59:14,1596,1514,0.9480275516593613
12:59:15,1597,1515,0.9480600750938674
12:59:15,1598,1516,0.9480925578486554
12:59:16,1599,1517,0.948125
12:59:16,1600,1518,0.948157401623985
12:59:17,1601,1519,0.9481897627965044
12:59:17,1602,1520,0.9482220835932627
12:59:18,1603,1520,0.9476309226932669
12:59:18,1604,1521,0.9476635514018692
12:59:19,1605,1522,0.9476961394769614
12:59:19,1606,1523,0.9477286869943995
12:59:20,1607,1524,0.9477611940298507
12:59:20,1608,1525,0.9477936606587943
12:59:21,1609,1526,0.9478260869565217
12:59:21,1610,1527,0.9478584729981379
12:59:22,1611,1528,0.9478908188585607
12:59:22,1612,1529,0.9479231246125233
12:59:23,1613,1530,0.9479553903345725
12:59:23,1614,1531,0.9479876160990712
12:59:24,1615,1532,0.948019801980198
12:59:24,1616,1533,0.948051948051948
12:59:25,1617,1534,0.9480840543881335
12:59:25,1618,1535,0.9481161210623842
12:59:25,1619,1536,0.9481481481481482
12:59:26,1620,1537,0.9481801357186922
12:59:26,1621,1538,0.9482120838471023
12:59:27,1622,1539,0.9482439926062847
12:59:28,1623,1539,0.9476600985221675
12:59:28,1624,1540,0.9476923076923077
12:59:28,1625,1541,0.9477244772447725
12:59:29,1626,1542,0.9477566072526121
12:59:29,1627,1543,0.9477886977886978
12:59:30,1628,1544,0.9478207489257213
12:59:30,1629,1545,0.9478527607361963
12:59:31,1630,1546,0.9478847332924586
12:59:32,1631,1547,0.9479166666666666
12:59:32,1632,1548,0.9479485609308022
12:59:33,1633,1549,0.9479804161566707
12:59:33,1634,1550,0.9480122324159022
12:59:34,1635,1551,0.9480440097799511
12:59:34,1636,1552,0.9480757483200978
12:59:35,1637,1553,0.9481074481074481
12:59:35,1638,1554,0.9481391092129348
12:59:36,1639,1555,0.948170731707317
12:59:36,1640,1556,0.9482023156611822
12:59:37,1641,1557,0.9482338611449452
12:59:37,1642,1558,0.9482653682288497
12:59:38,1643,1559,0.9482968369829684
12:59:39,1644,1560,0.9483282674772037
12:59:39,1645,1561,0.948359659781288
12:59:39,1646,1562,0.9483910139647844
12:59:40,1647,1563,0.9484223300970874
12:59:40,1648,1564,0.9484536082474226
12:59:41,1649,1565,0.9484848484848485
12:59:41,1650,1566,0.9485160508782556
12:59:42,1651,1567,0.948547215496368
12:59:42,1652,1568,0.9485783424077435
12:59:42,1653,1569,0.9486094316807738
12:59:43,1654,1570,0.9486404833836858
12:59:44,1655,1571,0.9486714975845411
12:59:44,1656,1572,0.9487024743512372
12:59:45,1657,1573,0.9487334137515079
12:59:46,1658,1574,0.9487643158529234
12:59:46,1659,1575,0.9487951807228916
12:59:47,1660,1576,0.9488260084286574
12:59:47,1661,1577,0.9488567990373045
12:59:48,1662,1578,0.9488875526157546
12:59:49,1663,1579,0.9489182692307693
12:59:49,1664,1580,0.948948948948949
12:59:49,1665,1581,0.9489795918367347
12:59:50,1666,1582,0.9490101979604079
12:59:50,1667,1582,0.9484412470023981
12:59:51,1668,1583,0.9484721390053924
12:59:51,1669,1583,0.9479041916167664
12:59:52,1670,1584,0.947935368043088
12:59:52,1671,1585,0.9479665071770335
12:59:53,1672,1586,0.9479976090854751
12:59:53,1673,1587,0.9480286738351255
12:59:54,1674,1588,0.9480597014925373
12:59:54,1675,1588,0.9474940334128878
12:59:55,1676,1589,0.9475253428741801
12:59:56,1677,1590,0.9475566150178785
12:59:56,1678,1591,0.9475878499106611
12:59:56,1679,1592,0.9476190476190476
12:59:57,1680,1592,0.9470553242117787
12:59:57,1681,1593,0.9470868014268727
12:59:58,1682,1594,0.9471182412358883
12:59:58,1683,1595,0.9471496437054632
12:59:59,1684,1596,0.9471810089020771
12:59:59,1685,1597,0.9472123368920522
13:00:00,1686,1598,0.947243627741553
13:00:00,1687,1599,0.9472748815165877
13:00:00,1688,1600,0.9473060982830077
13:00:01,1689,1601,0.9473372781065089
13:00:02,1690,1602,0.9473684210526315
13:00:02,1691,1603,0.9473995271867612
13:00:02,1692,1604,0.9474305965741288
13:00:03,1693,1605,0.9474616292798111
13:00:04,1694,1606,0.9474926253687316
13:00:04,1695,1607,0.9475235849056604
13:00:05,1696,1608,0.9475545079552151
13:00:05,1697,1609,0.947585394581861
13:00:05,1698,1610,0.9476162448499117
13:00:06,1699,1611,0.9476470588235294
13:00:06,1700,1612,0.9476778365667254
13:00:07,1701,1613,0.9477085781433607
13:00:07,1702,1614,0.9477392836171462
13:00:08,1703,1615,0.9477699530516432
13:00:08,1704,1616,0.9478005865102639
13:00:08,1705,1617,0.947831184056272
13:00:09,1706,1618,0.9478617457527827
13:00:10,1707,1619,0.9478922716627635
13:00:10,1708,1620,0.9479227618490346
13:00:11,1709,1621,0.947953216374269
13:00:11,1710,1622,0.9479836353009936
13:00:12,1711,1623,0.9480140186915887
13:00:12,1712,1624,0.9480443666082895
13:00:12,1713,1625,0.9480746791131855
13:00:13,1714,1626,0.9481049562682216
13:00:14,1715,1627,0.9481351981351981
13:00:14,1716,1628,0.9481654047757717
13:00:14,1717,1629,0.9481955762514552
13:00:15,1718,1630,0.9482257126236184
13:00:15,1719,1631,0.9482558139534883
13:00:16,1720,1632,0.9482858803021499
13:00:16,1721,1633,0.9483159117305459
13:00:17,1722,1634,0.9483459082994776
13:00:17,1723,1635,0.9483758700696056
13:00:18,1724,1636,0.9484057971014492
13:00:18,1725,1637,0.9484356894553881
13:00:19,1726,1638,0.9484655471916619
13:00:19,1727,1639,0.9484953703703703
13:00:19,1728,1640,0.9485251590514748
13:00:20,1729,1641,0.9485549132947977
13:00:21,1730,1642,0.9485846331600231
13:00:21,1731,1643,0.9486143187066974
13:00:21,1732,1644,0.9486439699942296
13:00:22,1733,1645,0.9486735870818915
13:00:22,1734,1646,0.9487031700288184
13:00:23,1735,1647,0.9487327188940092
13:00:23,1736,1648,0.948762233736327
13:00:24,1737,1649,0.9487917146144994
13:00:25,1738,1650,0.948821161587119
13:00:25,1739,1651,0.9488505747126437
13:00:26,1740,1652,0.9488799540493968
13:00:26,1741,1653,0.9489092996555684
13:00:27,1742,1653,0.9483648881239243
13:00:27,1743,1654,0.948394495412844
13:00:28,1744,1655,0.9484240687679083
13:00:28,1745,1656,0.9484536082474226
13:00:29,1746,1657,0.9484831139095592
13:00:29,1747,1658,0.948512585812357
13:00:30,1748,1659,0.9485420240137221
13:00:30,1749,1659,0.948
13:00:31,1750,1660,0.9480296973158195
13:00:31,1751,1661,0.9480593607305936
13:00:31,1752,1662,0.9480889903023388
13:00:32,1753,1663,0.9481185860889396
13:00:32,1754,1664,0.9481481481481482
13:00:33,1755,1665,0.9481776765375854
13:00:33,1756,1665,0.9476380193511668
13:00:34,1757,1666,0.9476678043230944
13:00:34,1758,1666,0.9471290505969301
13:00:35,1759,1667,0.9471590909090909
13:00:35,1760,1668,0.9471890971039182
13:00:36,1761,1669,0.9472190692395006
13:00:36,1762,1670,0.9472490073737947
13:00:37,1763,1671,0.9472789115646258
13:00:37,1764,1672,0.9473087818696884
13:00:38,1765,1673,0.9473386183465459
13:00:38,1766,1673,0.9468024900962083
13:00:39,1767,1674,0.9468325791855203
13:00:39,1768,1675,0.9468626342566422
13:00:40,1769,1676,0.9468926553672317
13:00:40,1770,1677,0.9469226425748165
13:00:40,1771,1678,0.9469525959367946
13:00:41,1772,1679,0.9469825155104343
13:00:41,1773,1680,0.9470124013528749
13:00:42,1774,1681,0.9470422535211268
13:00:42,1775,1682,0.9470720720720721
13:00:43,1776,1682,0.9465391108610017
13:00:43,1777,1682,0.9460067491563554
13:00:44,1778,1683,0.9460370994940978
13:00:44,1779,1684,0.946067415730337
13:00:45,1780,1685,0.9460976979225154
13:00:45,1781,1686,0.9461279461279462
13:00:46,1782,1687,0.9461581604038138
13:00:47,1783,1688,0.9461883408071748
13:00:47,1784,1689,0.946218487394958
13:00:48,1785,1690,0.9462486002239642
13:00:48,1786,1691,0.9462786793508674
13:00:49,1787,1692,0.9463087248322147
13:00:49,1788,1693,0.946338736724427
13:00:50,1789,1694,0.9463687150837988
13:00:50,1790,1695,0.9463986599664992
13:00:51,1791,1696,0.9464285714285714
13:00:51,1792,1697,0.9464584495259342
13:00:52,1793,1698,0.9464882943143813
13:00:52,1794,1699,0.9465181058495822
13:00:53,1795,1700,0.9465478841870824
13:00:53,1796,1701,0.9465776293823038
13:00:54,1797,1702,0.946607341490545
13:00:55,1798,1703,0.9466370205669816
13:00:55,1799,1704,0.9466666666666667
13:00:56,1800,1705,0.9466962798445309
13:00:56,1801,1706,0.946725860155383
13:00:57,1802,1707,0.9467554076539102
13:00:57,1803,1708,0.9467849223946785
13:00:58,1804,1708,0.9462603878116344
13:00:58,1805,1709,0.9462901439645626
13:00:59,1806,1710,0.9463198671831765
13:01:00,1807,1711,0.9463495575221239
13:01:00,1808,1712,0.9463792150359315
13:01:01,1809,1713,0.9464088397790055
13:01:01,1810,1714,0.9464384318056323
13:01:02,1811,1714,0.9459161147902869
13:01:02,1812,1715,0.9459459459459459
13:01:03,1813,1716,0.9459757442116868
13:01:03,1814,1716,0.9454545454545454
13:01:04,1815,1717,0.9454845814977973
13:01:04,1816,1718,0.945514584479912
13:01:05,1817,1719,0.9455445544554455
13:01:05,1818,1720,0.9455744914788345
13:01:06,1819,1721,0.9456043956043956
13:01:07,1820,1722,0.9456342668863262
13:01:07,1821,1723,0.9456641053787047
13:01:08,1822,1724,0.945693911135491
13:01:08,1823,1725,0.9457236842105263
13:01:08,1824,1726,0.9457534246575342
13:01:09,1825,1727,0.9457831325301205
13:01:09,1826,1728,0.9458128078817734
13:01:10,1827,1729,0.9458424507658644
13:01:10,1828,1730,0.9458720612356479
13:01:11,1829,1731,0.9459016393442623
13:01:12,1830,1732,0.9459311851447296
13:01:12,1831,1733,0.9459606986899564
13:01:12,1832,1734,0.9459901800327333
13:01:13,1833,1735,0.9460196292257361
13:01:13,1834,1736,0.9460490463215259
13:01:14,1835,1737,0.946078431372549
13:01:15,1836,1738,0.9461077844311377
13:01:15,1837,1739,0.9461371055495104
13:01:16,1838,1740,0.9461663947797716
13:01:16,1839,1741,0.946195652173913
13:01:17,1840,1742,0.9462248777838131
13:01:17,1841,1743,0.9462540716612378
13:01:18,1842,1744,0.9462832338578405
13:01:18,1843,1745,0.9463123644251626
13:01:19,1844,1746,0.9463414634146341
13:01:19,1845,1747,0.9463705308775732
13:01:19,1846,1748,0.9463995668651868
13:01:20,1847,1749,0.9464285714285714
13:01:20,1848,1750,0.9464575446187128
13:01:21,1849,1751,0.9464864864864865
13:01:22,1850,1752,0.946515397082658
13:01:22,1851,1753,0.9465442764578834
13:01:23,1852,1754,0.9465731246627092
13:01:23,1853,1755,0.9466019417475728
13:01:24,1854,1756,0.9466307277628032
13:01:24,1855,1757,0.9466594827586207
13:01:25,1856,1758,0.9466882067851373
13:01:25,1857,1759,0.9467168998923574
13:01:26,1858,1760,0.9467455621301775
13:01:27,1859,1761,0.9467741935483871
13:01:27,1860,1762,0.9468027941966685
13:01:28,1861,1763,0.9468313641245972
13:01:28,1862,1764,0.9468599033816425
13:01:29,1863,1765,0.9468884120171673
13:01:29,1864,1766,0.946916890080429
13:01:29,1865,1767,0.9469453376205788
13:01:30,1866,1768,0.9469737546866631
13:01:31,1867,1769,0.9470021413276232
13:01:31,1868,1770,0.9470304975922953
13:01:32,1869,1771,0.9470588235294117
13:01:32,1870,1772,0.9470871191876002
13:01:33,1871,1773,0.9471153846153846
13:01:33,1872,1774,0.9471436198611852
13:01:33,1873,1775,0.9471718249733191
13:01:34,1874,1776,0.9472
13:01:34,1875,1777,0.947228144989339
13:01:35,1876,1778,0.9472562599893447
13:01:35,1877,1779,0.9472843450479234
13:01:35,1878,1780,0.9473124002128792
13:01:36,1879,1781,0.9473404255319149
13:01:37,1880,1782,0.9473684210526315
13:01:37,1881,1783,0.9473963868225292
13:01:37,1882,1784,0.9474243228890069
13:01:38,1883,1785,0.947452229299363
13:01:38,1884,1786,0.9474801061007958
13:01:39,1885,1787,0.9475079533404029
13:01:40,1886,1788,0.9475357710651828
13:01:40,1887,1789,0.9475635593220338
13:01:41,1888,1790,0.9475913181577554
13:01:41,1889,1791,0.9476190476190476
13:01:42,1890,1792,0.9476467477525119
13:01:42,1891,1793,0.9476744186046512
13:01:43,1892,1794,0.9477020602218701
13:01:43,1893,1795,0.9477296726504751
13:01:44,1894,1796,0.9477572559366755
13:01:44,1895,1797,0.9477848101265823
13:01:44,1896,1798,0.9478123352662098
13:01:45,1897,1799,0.9478398314014752
13:01:46,1898,1800,0.9478672985781991
13:01:46,1899,1801,0.9478947368421052
13:01:47,1900,1802,0.9479221462388217
13:01:47,1901,1803,0.9479495268138801
13:01:47,1902,1804,0.9479768786127167
13:01:48,1903,1805,0.9480042016806722
13:01:48,1904,1806,0.9480314960629921
13:01:49,1905,1807,0.9480587618048268
13:01:49,1906,1808,0.9480859989512324
13:01:49,1907,1809,0.9481132075471698
13:01:50,1908,1810,0.9481403876375065
13:01:50,1909,1811,0.9481675392670157
13:01:51,1910,1812,0.9481946624803768
13:01:51,1911,1813,0.9482217573221757
13:01:52,1912,1814,0.9482488238369053
13:01:52,1913,1815,0.9482758620689655
13:01:53,1914,1816,0.9483028720626632
13:01:53,1915,1817,0.9483298538622129
13:01:54,1916,1818,0.9483568075117371
13:01:54,1917,1819,0.9483837330552659
13:01:55,1918,1820,0.9484106305367379
13:01:55,1919,1821,0.9484375
13:01:56,1920,1822,0.9484643414888079
13:01:57,1921,1823,0.9484911550468262
13:01:57,1922,1824,0.9485179407176287
13:01:58,1923,1825,0.9485446985446986
13:01:58,1924,1826,0.9485714285714286
13:01:58,1925,1827,0.9485981308411215
13:01:59,1926,1828,0.9486248053969901
13:01:59,1927,1829,0.9486514522821576
13:02:00,1928,1830,0.9486780715396579
13:02:00,1929,1831,0.9487046632124352
13:02:01,1930,1832,0.9487312273433454
13:02:01,1931,1833,0.9487577639751553
13:02:01,1932,1834,0.9487842731505431
13:02:02,1933,1835,0.9488107549120993
13:02:03,1934,1836,0.9488372093023256
13:02:03,1935,1837,0.9488636363636364
13:02:04,1936,1838,0.9488900361383583
13:02:04,1937,1839,0.9489164086687306
13:02:05,1938,1840,0.9489427539969056
13:02:05,1939,1841,0.9489690721649484
13:02:06,1940,1842,0.9489953632148377
13:02:06,1941,1843,0.9490216271884655
13:02:06,1942,1844,0.9490478641276376
13:02:07,1943,1845,0.9490740740740741
13:02:08,1944,1846,0.9491002570694087
13:02:08,1945,1847,0.9491264131551901
13:02:09,1946,1848,0.9491525423728814
13:02:09,1947,1849,0.9491786447638604
13:02:10,1948,1850,0.9492047203694202
13:02:11,1949,1851,0.9492307692307692
13:02:11,1950,1852,0.9492567913890313
13:02:12,1951,1853,0.9492827868852459
13:02:12,1952,1854,0.9493087557603687
13:02:13,1953,1855,0.9493346980552713
13:02:13,1954,1856,0.9493606138107417
13:02:14,1955,1857,0.9493865030674846
13:02:14,1956,1858,0.9494123658661217
13:02:15,1957,1859,0.949438202247191
13:02:16,1958,1860,0.9494640122511485
13:02:16,1959,1861,0.9494897959183674
13:02:17,1960,1862,0.9495155532891382
13:02:17,1961,1863,0.9495412844036697
13:02:18,1962,1863,0.9490575649516046
13:02:19,1963,1864,0.9490835030549898
13:02:19,1964,1865,0.9491094147582697
13:02:20,1965,1866,0.9491353001017294
13:02:20,1966,1867,0.949161159125572
13:02:21,1967,1868,0.9491869918699187
13:02:22,1968,1869,0.9492127983748095
13:02:22,1969,1870,0.949238578680203
13:02:23,1970,1871,0.9492643328259767
13:02:23,1971,1872,0.949290060851927
13:02:24,1972,1873,0.9493157627977699
13:02:24,1973,1874,0.9493414387031408
13:02:25,1974,1875,0.9493670886075949
13:02:25,1975,1876,0.9493927125506073
13:02:26,1976,1877,0.9494183105715731
13:02:26,1977,1878,0.9494438827098078
13:02:27,1978,1879,0.9494694290045478
13:02:28,1979,1880,0.9494949494949495
13:02:28,1980,1881,0.9495204442200909
13:02:29,1981,1882,0.9495459132189707
13:02:30,1982,1883,0.9495713565305093
13:02:30,1983,1884,0.9495967741935484
13:02:31,1984,1885,0.9496221662468514
13:02:31,1985,1886,0.9496475327291037
13:02:32,1986,1887,0.949672873678913
13:02:33,1987,1888,0.9496981891348089
13:02:33,1988,1889,0.9497234791352438
13:02:34,1989,1890,0.949748743718593
13:02:34,1990,1891,0.9497739829231542
13:02:35,1991,1892,0.9497991967871486
13:02:35,1992,1893,0.9498243853487205
13:02:36,1993,1894,0.9498495486459378
13:02:36,1994,1895,0.949874686716792
13:02:37,1995,1896,0.9498997995991983
13:02:37,1996,1897,0.9499248873309964
13:02:38,1997,1898,0.94994994994995
13:02:39,1998,1899,0.9499749874937469
13:02:39,1999,1900,0.95
13:02:40,2000,1901,0.9500249875062469
13:02:40,2001,1902,0.9500499500499501
13:02:41,2002,1903,0.9500748876684972
13:02:42,2003,1904,0.9500998003992016
13:02:42,2004,1905,0.9501246882793017
13:02:43,2005,1906,0.9501495513459621
13:02:43,2006,1907,0.9501743896362731
13:02:44,2007,1908,0.950199203187251
13:02:45,2008,1909,0.9502239920358387
13:02:45,2009,1910,0.9502487562189055
13:02:46,2010,1911,0.9502734957732472
13:02:47,2011,1912,0.9502982107355865
13:02:48,2012,1913,0.9503229011425732
13:02:48,2013,1914,0.9503475670307845
13:02:48,2014,1915,0.9503722084367245
13:02:49,2015,1916,0.9503968253968254
13:02:50,2016,1917,0.9504214179474467
13:02:50,2017,1918,0.9504459861248761
13:02:51,2018,1919,0.9504705299653293
13:02:51,2019,1920,0.9504950495049505
13:02:51,2020,1921,0.9505195447798119
13:02:52,2021,1922,0.950544015825915
13:02:52,2022,1923,0.9505684626791894
13:02:53,2023,1924,0.950592885375494
13:02:53,2024,1925,0.9506172839506173
13:02:54,2025,1926,0.9506416584402764
13:02:54,2026,1927,0.9506660088801184
13:02:55,2027,1928,0.9506903353057199
13:02:56,2028,1929,0.9507146377525875
13:02:56,2029,1930,0.9507389162561576
13:02:57,2030,1931,0.9507631708517972
13:02:57,2031,1932,0.9507874015748031
13:02:58,2032,1933,0.9508116084604034
13:02:59,2033,1934,0.9508357915437562
13:02:59,2034,1935,0.9508599508599509
13:03:00,2035,1936,0.9508840864440079
13:03:00,2036,1937,0.9509081983308787
